sector,signal,matched_pattern,has_pattern,volume_confirmed,count,win_rate,avg_return,improvement
Information Technology,KDJ 超買區死叉,None,False,True,27,0.25925925925925924,-0.010781239316732114,0.006590220113351752
Information Technology,RSI 維持超買,Bearish Harami,True,True,19,0.3684210526315789,0.01337075053645631,0.12098379565031347
Information Technology,KDJ 超賣區金叉,Hammer,True,False,18,0.4444444444444444,0.005386885065503998,0.15103127079174983
Information Technology,KDJ 超賣區金叉,Morning Star,True,False,32,0.4375,0.008892176724526035,0.1440868263473054
Information Technology,價格跌破 EMA20,Bearish Harami,True,False,132,0.2727272727272727,-0.005507640708051723,-0.005396231341659785
Information Technology,BB 突破上軌 (超買),Shooting Star,True,False,92,0.21739130434782608,-0.011758990355438727,-0.05275855389437725
Information Technology,BB 突破上軌 (超買),Bearish Engulfing,True,False,168,0.47619047619047616,0.0175509213377484,0.20604061794827283
Information Technology,KDJ 超賣區金叉,None,False,True,34,0.2647058823529412,-0.03345156014571012,-0.028707291299753412
Information Technology,EMA 黃金交叉 (20 上穿 50),None,False,True,45,0.35555555555555557,0.011737278348507414,0.03888888888888892
Information Technology,RSI 超買區域 (70),Shooting Star,True,False,25,0.16,-0.012743149075659124,-0.1117271727172717
Information Technology,BB 突破上軌 (超買),Resistance,True,False,17,0.8235294117647058,0.06310109801870498,0.5533795535225026
Information Technology,價格突破 EMA20,Bullish Harami,True,False,122,0.3360655737704918,0.008963331314006952,-0.04056951869680636
Information Technology,MACD 跌破 0 軸,Bearish Harami,True,False,20,0.25,-0.004659296654202125,-0.03076923076923077
Information Technology,RSI 超賣區域 (30),Support,True,True,5,0.8,0.06327150088410279,0.4779661016949153
Information Technology,BB 跌破下軌 (超賣),Support,True,True,12,0.75,0.06838361420222742,0.4006756756756757
Information Technology,RSI 維持超買,Shooting Star,True,True,15,0.4666666666666667,0.00996810326616668,0.21922940968540122
Information Technology,MACD 突破 0 軸,None,False,True,105,0.42857142857142855,0.009067324866825236,0.05575347345920911
Information Technology,價格跌破 EMA20,Bearish Engulfing,True,True,10,0.3,-0.008087000023530359,0.021876495931067497
Information Technology,RSI 維持超賣,Bullish Engulfing,True,False,49,0.6326530612244898,0.035764356752241294,0.27873905901941815
Information Technology,KDJ 超買區死叉,Shooting Star,True,False,34,0.20588235294117646,-0.015349943932856588,-0.04678668620473103
Information Technology,MACD 金叉 (空頭區),Bullish Engulfing,True,False,21,0.2857142857142857,0.004749451320386876,-0.09349649388147946
Information Technology,BB 跌破下軌 (超賣),Support,True,False,10,0.7,0.05599151813232108,0.35067567567567565
Information Technology,MACD 金叉 (空頭區),Bullish Harami,True,False,26,0.5,0.021892102983775703,0.12078922040423484
Information Technology,RSI 維持超賣,Support,True,False,10,0.8,0.07531172362388028,0.44608599779492836
Information Technology,價格跌破 EMA20,Evening Star,True,True,16,0.5,0.01686258105062505,0.2218764959310675
Information Technology,RSI 維持超賣,Bullish Harami,True,True,30,0.6,0.033350695958327105,0.2460859977949283
Information Technology,BB 跌破下軌 (超賣),Bullish Harami,True,True,84,0.5119047619047619,0.033845239831685,0.16258043758043755
Information Technology,MACD 死叉 (空頭區),Bearish Harami,True,False,7,0.2857142857142857,-0.011408758997576988,0.0074716078900179395
Consumer Staples,RSI 超賣區域 (30),None,False,False,332,0.24397590361445784,0.0005207221810512743,0.0
Consumer Staples,BB 跌破下軌 (超賣),None,False,False,1057,0.24408703878902555,0.0018747494799255303,0.0
Consumer Staples,RSI 維持超賣,None,False,False,948,0.21729957805907174,-0.001650901645257471,0.0
Consumer Staples,MACD 死叉 (空頭區),None,False,False,329,0.24620060790273557,0.0003191857267251299,0.0
Consumer Staples,MACD 金叉 (空頭區),None,False,False,619,0.22617124394184168,-0.0012495106556587815,0.0
Consumer Staples,MACD 突破 0 軸,None,False,False,438,0.23059360730593606,-0.0011404965179750515,0.0
Consumer Staples,BB 跌破下軌 (超賣),None,False,True,282,0.23049645390070922,-0.010264794411985427,-0.013590584888316326
Consumer Staples,MACD 跌破 0 軸,None,False,False,410,0.2073170731707317,-0.0018227033300777238,0.0
Consumer Staples,MACD 死叉 (空頭區),Bearish Engulfing,True,False,5,0.2,0.011075329333893071,-0.04620060790273556
Consumer Staples,BB 突破上軌 (超買),None,False,False,1010,0.2099009900990099,-0.0020167335548347924,0.0
Consumer Staples,RSI 超買區域 (70),Bearish Engulfing,True,False,20,0.35,0.012116673526426551,0.16446540880503144
Consumer Staples,BB 突破上軌 (超買),Bearish Engulfing,True,False,70,0.37142857142857144,0.011000254855823751,0.16152758132956155
Consumer Staples,KDJ 超買區死叉,Bearish Engulfing,True,False,25,0.12,0.0009076337550457482,-0.009770992366412212
Consumer Staples,RSI 超買區域 (70),None,False,False,318,0.18553459119496854,-0.0008262528441543047,0.0
Consumer Staples,RSI 維持超買,None,False,False,868,0.1912442396313364,-0.0008163866655787903,0.0
Consumer Staples,RSI 維持超買,Bearish Engulfing,True,False,104,0.3076923076923077,0.011569551043023794,0.1164480680609713
Consumer Staples,RSI 超買區域 (70),Evening Star,True,False,9,0.4444444444444444,0.010820721999267119,0.2589098532494759
Consumer Staples,KDJ 超賣區金叉,Bullish Harami,True,False,30,0.23333333333333334,-0.0035598981047735095,0.02351190476190476
Consumer Staples,KDJ 超賣區金叉,None,False,False,672,0.20982142857142858,-0.0027192151770395177,0.0
Consumer Staples,BB 跌破下軌 (超賣),Bullish Harami,True,False,103,0.39805825242718446,0.014189455863614068,0.1539712136381589
Consumer Staples,RSI 維持超賣,Hammer,True,False,26,0.3076923076923077,-0.0035383579804854526,0.09039272963323597
Consumer Staples,KDJ 超賣區金叉,Hammer,True,False,15,0.26666666666666666,0.0007264111372931906,0.05684523809523809
Consumer Staples,價格跌破 EMA20,Shooting Star,True,False,16,0.25,-0.010471683279233,0.00042444821731749127
Consumer Staples,RSI 超賣區域 (30),None,False,True,95,0.17894736842105263,-0.014844553796326829,-0.0650285351934052
Consumer Staples,MACD 死叉 (空頭區),None,False,True,52,0.19230769230769232,0.0013025654939222869,-0.05389291559504325
Consumer Staples,價格突破 EMA20,None,False,False,1281,0.25136612021857924,0.0011593943414351167,0.0
Consumer Staples,價格跌破 EMA20,None,False,False,1178,0.2495755517826825,-0.0030261838523244077,0.0
Consumer Staples,價格突破 EMA20,Bullish Harami,True,False,50,0.2,-0.0032370314572916824,-0.051366120218579225
Consumer Staples,價格跌破 EMA20,Bearish Engulfing,True,False,81,0.25925925925925924,0.001558208550416527,0.009683707476576736
Consumer Staples,RSI 超賣區域 (30),Bullish Harami,True,True,9,0.3333333333333333,-0.0029831963121939604,0.08935742971887548
Consumer Staples,BB 跌破下軌 (超賣),Bullish Harami,True,True,27,0.25925925925925924,-0.011585276244998853,0.0151722204702337
Consumer Staples,RSI 維持超賣,Bullish Harami,True,True,10,0.4,0.003716583825480233,0.18270042194092828
Consumer Staples,RSI 維持超賣,None,False,True,98,0.20408163265306123,-0.015081633699612396,-0.013217945406010512
Consumer Staples,RSI 維持超賣,Morning Star,True,False,66,0.3484848484848485,0.012561809122388514,0.13118527042577677
Consumer Staples,KDJ 超賣區金叉,Morning Star,True,False,27,0.25925925925925924,-0.005931401159134579,0.04943783068783067
Consumer Staples,RSI 超賣區域 (30),Bullish Harami,True,False,28,0.39285714285714285,0.012857200576200972,0.148881239242685
Consumer Staples,RSI 維持超賣,Bullish Harami,True,False,71,0.29577464788732394,0.005995411798342727,0.0784750698282522
Consumer Staples,價格突破 EMA20,Bullish Engulfing,True,False,35,0.42857142857142855,0.018623137013159534,0.1772053083528493
Consumer Staples,BB 突破上軌 (超買),Shooting Star,True,True,10,0.2,-0.012385445251462141,-0.009900990099009882
Consumer Staples,BB 突破上軌 (超買),None,False,True,177,0.2937853107344633,0.0053155674656107915,0.0838843206354534
Consumer Staples,MACD 突破 0 軸,None,False,True,32,0.3125,0.008598654508589449,0.08190639269406394
Consumer Staples,EMA 黃金交叉 (20 上穿 50),None,False,False,192,0.2604166666666667,0.0015598645170752247,0.0
Consumer Staples,KDJ 超買區死叉,None,False,False,131,0.1297709923664122,-0.0036486572532677397,0.0
Consumer Staples,價格突破 EMA20,Morning Star,True,False,49,0.46938775510204084,0.01563412677263244,0.2180216348834616
Consumer Staples,MACD 跌破 0 軸,None,False,True,44,0.1590909090909091,-0.004213534935451202,-0.04822616407982261
Consumer Staples,EMA 死亡交叉 (20 下穿 50),None,False,False,174,0.27011494252873564,0.0009347345200482521,0.0
Consumer Staples,BB 突破上軌 (超買),Bearish Harami,True,False,73,0.1780821917808219,-0.0014822504559432116,-0.031818798318187985
Consumer Staples,價格跌破 EMA20,Evening Star,True,True,7,0.42857142857142855,0.01297302622231088,0.17899587678874604
Consumer Staples,BB 跌破下軌 (超賣),Morning Star,True,False,53,0.37735849056603776,0.015278097031644138,0.13327145177701222
Consumer Staples,RSI 超賣區域 (30),Bullish Engulfing,True,False,9,0.4444444444444444,0.013350562357908238,0.20046854082998658
Consumer Staples,價格跌破 EMA20,Bearish Harami,True,False,93,0.0967741935483871,-0.010166674076818673,-0.15280135823429541
Consumer Staples,KDJ 超賣區金叉,None,False,True,59,0.23728813559322035,-0.008296722306774012,0.02746670702179177
Consumer Staples,BB 突破上軌 (超買),Shooting Star,True,False,76,0.2631578947368421,0.00011872706169344085,0.0532569046378322
Consumer Staples,KDJ 超賣區金叉,Support,True,False,5,0.6,0.03036048289245007,0.3901785714285714
Consumer Staples,RSI 超買區域 (70),None,False,True,61,0.2459016393442623,0.0013944625369243526,0.06036704814929375
Consumer Staples,RSI 維持超買,None,False,True,37,0.2972972972972973,0.001793266395609333,0.1060530576659609
Consumer Staples,RSI 超買區域 (70),Shooting Star,True,False,25,0.24,0.008324828711656804,0.05446540880503145
Consumer Staples,MACD 死叉 (空頭區),Bearish Harami,True,False,16,0.0625,-0.009965718886978609,-0.18370060790273557
Consumer Staples,MACD 跌破 0 軸,Bearish Harami,True,False,13,0.23076923076923078,-0.0027655467217049213,0.023452157598499085
Consumer Staples,BB 突破上軌 (超買),Evening Star,True,False,51,0.35294117647058826,0.012703241682010686,0.14304018637157837
Consumer Staples,MACD 跌破 0 軸,Evening Star,True,False,5,0.4,0.0018677057637858318,0.19268292682926833
Consumer Staples,價格跌破 EMA20,Evening Star,True,False,42,0.19047619047619047,-0.004821703972125437,-0.05909936130649204
Consumer Staples,價格突破 EMA20,None,False,True,88,0.36363636363636365,0.009979382970242217,0.11227024341778441
Consumer Staples,RSI 超買區域 (70),Bearish Harami,True,False,23,0.08695652173913043,-0.005441082362982563,-0.09857806945583811
Consumer Staples,BB 突破上軌 (超買),Bearish Harami,True,True,5,0.2,-0.015432236555073264,-0.009900990099009882
Consumer Staples,KDJ 超買區死叉,Bearish Harami,True,False,13,0.07692307692307693,-0.018201758650446084,-0.05284791544333528
Industrials,MACD 死叉 (空頭區),None,False,False,577,0.25996533795493937,-0.0036916068256269466,0.0
Industrials,BB 跌破下軌 (超賣),None,False,False,1776,0.28322072072072074,0.004076242880612428,0.0
Industrials,MACD 金叉 (空頭區),None,False,False,1212,0.31683168316831684,0.004296913071881355,0.0
Industrials,BB 突破上軌 (超買),None,False,False,2725,0.20036697247706423,-0.00356055301049758,0.0
Industrials,MACD 金叉 (空頭區),Morning Star,True,False,25,0.28,0.006412417025813959,-0.03683168316831681
Industrials,MACD 突破 0 軸,None,False,False,887,0.27846674182638104,0.0013943768483771096,0.0
Industrials,BB 突破上軌 (超買),Bearish Engulfing,True,False,231,0.3246753246753247,0.008443739328886405,0.12430835219826045
Industrials,RSI 超買區域 (70),None,False,False,983,0.16581892166836215,-0.006048730990903688,0.0
Industrials,RSI 維持超買,None,False,False,3075,0.1967479674796748,-0.004325522231272591,0.0
Industrials,RSI 維持超買,None,False,True,200,0.21,-0.006759315563852529,0.013252032520325197
Industrials,BB 突破上軌 (超買),None,False,True,510,0.21176470588235294,-0.009426865518071917,0.011397733405288712
Industrials,KDJ 超買區死叉,None,False,False,499,0.1683366733466934,-0.009532872210357804,0.0
Industrials,KDJ 超賣區金叉,None,False,False,742,0.24123989218328842,-0.0006207001841597811,0.0
Industrials,MACD 跌破 0 軸,None,False,False,829,0.2822677925211098,-0.002091032847435182,0.0
Industrials,RSI 超賣區域 (30),None,False,False,434,0.2880184331797235,0.004838694908929916,0.0
Industrials,KDJ 超賣區金叉,Hammer,True,False,10,0.5,0.02239769971019796,0.25876010781671155
Industrials,價格跌破 EMA20,None,False,False,2337,0.2314933675652546,-0.0037803187348596466,0.0
Industrials,RSI 超賣區域 (30),None,False,True,162,0.41975308641975306,0.009276634007046557,0.1317346532400296
Industrials,EMA 死亡交叉 (20 下穿 50),None,False,True,67,0.26865671641791045,-0.01024185626649573,0.03541274858949223
Industrials,BB 跌破下軌 (超賣),None,False,True,634,0.3675078864353312,0.006409682617873369,0.08428716571461048
Industrials,RSI 維持超賣,None,False,True,154,0.4090909090909091,0.01114895648610331,0.11787669388853994
Industrials,RSI 維持超賣,Bullish Harami,True,False,88,0.2840909090909091,0.002559647578624253,-0.007123306111460059
Industrials,BB 跌破下軌 (超賣),Bullish Harami,True,False,194,0.3865979381443299,0.01227200554800396,0.10337721742360917
Industrials,價格突破 EMA20,None,False,False,2493,0.2880064179703169,0.002518358145023297,0.0
Industrials,價格突破 EMA20,Hammer,True,False,38,0.2894736842105263,0.007946558084706176,0.0014672662402094305
Industrials,價格突破 EMA20,Morning Star,True,False,128,0.390625,0.01028366859713714,0.1026185820296831
Industrials,EMA 黃金交叉 (20 上穿 50),None,False,False,436,0.3256880733944954,0.004778636332739538,0.0
Industrials,RSI 維持超買,Bearish Harami,True,False,295,0.1694915254237288,-0.0024117725888264884,-0.02725644205594599
Industrials,BB 突破上軌 (超買),Bearish Harami,True,False,255,0.2235294117647059,0.0013578035484993866,0.023162439287641667
Industrials,RSI 維持超買,Bearish Engulfing,True,False,296,0.25,0.0005788886395026162,0.053252032520325204
Industrials,KDJ 超買區死叉,Bearish Engulfing,True,False,87,0.09195402298850575,-0.010843655048727812,-0.07638265035818764
Industrials,價格跌破 EMA20,Bearish Engulfing,True,False,170,0.2235294117647059,-0.001869640458278558,-0.007963955800548705
Industrials,EMA 死亡交叉 (20 下穿 50),None,False,False,373,0.23324396782841822,-0.005409382776457529,0.0
Industrials,價格跌破 EMA20,Shooting Star,True,False,31,0.25806451612903225,-0.006938844818610041,0.026571148563777652
Industrials,MACD 金叉 (空頭區),None,False,True,58,0.3793103448275862,0.012748253566856953,0.06247866165926935
Industrials,EMA 黃金交叉 (20 上穿 50),None,False,True,37,0.32432432432432434,0.007679784327963206,-0.0013637490701710608
Industrials,價格突破 EMA20,None,False,True,173,0.4161849710982659,0.016653339514177107,0.128178553127949
Industrials,MACD 死叉 (空頭區),None,False,True,127,0.2992125984251969,-0.00556853384614908,0.039247260470257506
Industrials,MACD 跌破 0 軸,None,False,True,136,0.22058823529411764,-0.00943186737601281,-0.06167955722699214
Industrials,價格跌破 EMA20,None,False,True,290,0.27586206896551724,-0.009878627012057368,0.04436870140026264
Industrials,KDJ 超買區死叉,Bearish Harami,True,False,52,0.1346153846153846,-0.012309243648740316,-0.03372128873130878
Industrials,RSI 維持超買,Evening Star,True,False,230,0.3217391304347826,0.012038639051892008,0.12499116295510779
Industrials,KDJ 超買區死叉,Evening Star,True,False,69,0.2753623188405797,-0.002349401240921054,0.10702564549388632
Industrials,BB 突破上軌 (超買),Evening Star,True,False,152,0.46710526315789475,0.022560109922582026,0.26673829068083055
Industrials,RSI 超買區域 (70),None,False,True,197,0.2131979695431472,-0.006122581797910411,0.04737904787478506
Industrials,RSI 超買區域 (70),Bearish Harami,True,False,91,0.2967032967032967,0.008382863695232426,0.13088437503493455
Industrials,MACD 跌破 0 軸,Bearish Harami,True,False,21,0.19047619047619047,0.006342644041173889,-0.09179160204491932
Industrials,KDJ 超賣區金叉,None,False,True,64,0.34375,0.010299276968955254,0.10251010781671158
Industrials,RSI 維持超買,Resistance,True,False,19,0.7368421052631579,0.05191204335910938,0.540094137783483
Industrials,價格跌破 EMA20,Bearish Harami,True,False,159,0.16981132075471697,-0.010038031654021867,-0.06168204681053763
Industrials,MACD 死叉 (空頭區),Bearish Harami,True,False,22,0.09090909090909091,-0.010511517866395315,-0.16905624704584846
Industrials,KDJ 超賣區金叉,Bullish Harami,True,False,77,0.2987012987012987,-0.00045738434768499497,0.057461406518010266
Industrials,RSI 維持超賣,None,False,False,1013,0.2912142152023692,0.00578071979583572,0.0
Industrials,BB 突破上軌 (超買),Shooting Star,True,False,157,0.34394904458598724,0.005437991706434106,0.14358207210892301
Industrials,BB 跌破下軌 (超賣),Support,True,False,13,0.9230769230769231,0.06658808013758316,0.6398562023562024
Information Technology,MACD 死叉 (空頭區),Evening Star,True,False,9,0.5555555555555556,0.021671082636239757,0.2773128777312878
Information Technology,BB 跌破下軌 (超賣),Morning Star,True,True,25,0.8,0.051593615196272674,0.45067567567567574
Information Technology,RSI 維持超賣,Hammer,True,True,5,0.0,-0.004985507158876442,-0.3539140022050717
Information Technology,RSI 超賣區域 (30),Bullish Engulfing,True,False,11,0.5454545454545454,0.04560490720537272,0.2234206471494607
Information Technology,BB 跌破下軌 (超賣),Bullish Engulfing,True,False,74,0.6756756756756757,0.04251351786015281,0.32635135135135135
Utilities,MACD 死叉 (空頭區),None,False,False,278,0.21223021582733814,-0.009078451699770878,0.0
Utilities,BB 跌破下軌 (超賣),None,False,False,789,0.376425855513308,0.008739843462936322,0.0
Utilities,RSI 超賣區域 (30),None,False,False,175,0.2914285714285714,-0.00030134876179691776,0.0
Utilities,MACD 金叉 (空頭區),None,False,False,546,0.2600732600732601,0.00384681889998513,0.0
Utilities,MACD 突破 0 軸,None,False,False,457,0.24070021881838075,0.003858162839558343,0.0
Utilities,BB 突破上軌 (超買),None,False,False,1106,0.17902350813743217,-0.0011943032646893885,0.0
Utilities,KDJ 超買區死叉,Evening Star,True,False,10,0.3,5.504628633551563e-05,0.056944444444444436
Utilities,BB 跌破下軌 (超賣),None,False,True,204,0.4068627450980392,0.009945804835884005,0.03043688958473123
Utilities,MACD 跌破 0 軸,None,False,True,49,0.16326530612244897,-0.0073551761706522395,-0.022617046818727504
Utilities,RSI 維持超賣,None,False,False,354,0.3050847457627119,0.006271906702436707,0.0
Utilities,KDJ 超賣區金叉,None,False,False,649,0.2588597842835131,0.003991734633383075,0.0
Utilities,MACD 跌破 0 軸,None,False,False,425,0.18588235294117647,-0.006071706668049241,0.0
Utilities,RSI 超賣區域 (30),Bullish Harami,True,False,15,0.3333333333333333,0.01169864726647299,0.04190476190476189
Utilities,BB 跌破下軌 (超賣),Bullish Harami,True,False,68,0.4264705882352941,0.014994562966394839,0.05004473272198612
Utilities,BB 跌破下軌 (超賣),Hammer,True,False,7,0.42857142857142855,-0.010411371242408577,0.052145573058120565
Utilities,RSI 維持超賣,None,False,True,61,0.5081967213114754,0.01419000727210461,0.20311197554876353
Utilities,價格跌破 EMA20,None,False,False,1129,0.18689105403011513,-0.004672542211321226,0.0
Utilities,價格突破 EMA20,None,False,False,1198,0.25375626043405675,0.0033169992359024414,0.0
Utilities,MACD 金叉 (空頭區),Morning Star,True,False,8,0.5,0.014988290079564766,0.2399267399267399
Utilities,價格突破 EMA20,Morning Star,True,False,42,0.21428571428571427,0.0010855724641194342,-0.03947054614834247
Utilities,價格跌破 EMA20,Bearish Engulfing,True,False,48,0.14583333333333334,-0.002515421257573722,-0.04105772069678179
Utilities,EMA 黃金交叉 (20 上穿 50),None,False,False,208,0.27403846153846156,0.004526019219149583,0.0
Utilities,價格跌破 EMA20,None,False,True,81,0.1728395061728395,-0.010288686673356315,-0.014051547857275637
Utilities,EMA 死亡交叉 (20 下穿 50),None,False,True,20,0.2,-0.00927228503890835,0.038709677419354854
Utilities,BB 跌破下軌 (超賣),Bullish Engulfing,True,False,24,0.5416666666666666,0.023634955448118722,0.16524081115335865
Utilities,價格跌破 EMA20,Bearish Harami,True,False,119,0.13445378151260504,-0.009317336914603196,-0.0524372725175101
Utilities,價格突破 EMA20,Bullish Harami,True,False,45,0.28888888888888886,-0.003558717464600394,0.035132628454832115
Utilities,BB 突破上軌 (超買),Bearish Harami,True,False,75,0.2,0.0005560124389817746,0.020976491862567836
Utilities,EMA 死亡交叉 (20 下穿 50),None,False,False,186,0.16129032258064516,-0.003630838456010148,0.0
Utilities,價格跌破 EMA20,Evening Star,True,False,31,0.3225806451612903,-0.0009041037465343714,0.13568959113117518
Utilities,BB 突破上軌 (超買),Bearish Engulfing,True,False,63,0.30158730158730157,0.009511438442033927,0.1225637934498694
Utilities,RSI 超買區域 (70),None,False,False,332,0.19879518072289157,-0.0009808690194168402,0.0
Utilities,RSI 維持超買,None,False,False,881,0.1713961407491487,-0.0024776655937924683,0.0
Utilities,RSI 維持超買,Bearish Harami,True,False,59,0.0847457627118644,-0.011684015116616368,-0.08665037803728429
Utilities,RSI 維持超買,Evening Star,True,False,34,0.20588235294117646,0.0059413086778977685,0.03448621219202777
Utilities,RSI 維持超買,Evening Star,True,True,9,0.5555555555555556,0.02050171142903814,0.3841594148064069
Utilities,BB 突破上軌 (超買),Evening Star,True,True,8,0.5,0.021444101126937735,0.3209764918625678
Utilities,RSI 超買區域 (70),None,False,True,52,0.25,0.0010370665293302416,0.05120481927710843
Utilities,BB 突破上軌 (超買),None,False,True,167,0.25149700598802394,-0.005846738102284499,0.07247349785059176
Utilities,KDJ 超買區死叉,None,False,True,8,0.25,0.01570237617548794,0.0069444444444444475
Utilities,價格突破 EMA20,None,False,True,75,0.2,0.0029220606758824925,-0.053756260434056735
Utilities,RSI 超賣區域 (30),None,False,True,40,0.475,0.010445907301682097,0.18357142857142855
Utilities,KDJ 超賣區金叉,None,False,True,47,0.2978723404255319,0.0015849374797332475,0.03901255614201882
Utilities,BB 突破上軌 (超買),Shooting Star,True,False,106,0.16981132075471697,-0.006510031537276962,-0.009212187382715203
Utilities,KDJ 超賣區金叉,Bullish Harami,True,False,21,0.23809523809523808,0.004744005060257568,-0.020764546188275
Utilities,RSI 維持超買,Bearish Engulfing,True,False,45,0.35555555555555557,0.00903293306035582,0.18415941480640688
Utilities,價格突破 EMA20,Bullish Engulfing,True,False,26,0.2692307692307692,-0.0035608514966523263,0.015474508796712472
Utilities,BB 跌破下軌 (超賣),Morning Star,True,False,39,0.6666666666666666,0.027672604003157113,0.29024081115335865
Utilities,KDJ 超買區死叉,Bearish Engulfing,True,False,20,0.15,-0.00013944599813430994,-0.09305555555555556
Utilities,KDJ 超買區死叉,None,False,False,144,0.24305555555555555,-0.006590898567739859,0.0
Utilities,RSI 維持超買,None,False,True,71,0.2676056338028169,-0.007197285456888116,0.09620949305366819
Utilities,BB 突破上軌 (超買),Evening Star,True,False,46,0.1956521739130435,0.0037103879209571043,0.016628665775611312
Utilities,價格突破 EMA20,Hammer,True,False,20,0.4,0.018573764525529193,0.14624373956594328
Utilities,MACD 金叉 (空頭區),None,False,True,28,0.25,0.004648217016933595,-0.010073260073260093
Utilities,MACD 死叉 (空頭區),Bearish Engulfing,True,False,6,0.16666666666666666,-0.0027340374759715486,-0.045563549160671485
Utilities,RSI 超買區域 (70),Shooting Star,True,False,26,0.19230769230769232,0.002681858723859675,-0.00648748841519925
Utilities,RSI 超買區域 (70),Shooting Star,True,True,8,0.375,0.025797886668583236,0.17620481927710843
Utilities,BB 突破上軌 (超買),Shooting Star,True,True,17,0.4117647058823529,0.01739559624673917,0.23274119774492075
Utilities,EMA 死亡交叉 (20 下穿 50),Bearish Harami,True,False,6,0.0,-0.013430958628612882,-0.16129032258064516
Utilities,RSI 維持超買,Shooting Star,True,False,38,0.18421052631578946,-0.005414307985903755,0.012814385566640774
Utilities,RSI 維持超賣,Bullish Engulfing,True,False,17,0.7058823529411765,0.03218715534303704,0.40079760717846463
Utilities,KDJ 超賣區金叉,Bullish Engulfing,True,False,7,0.14285714285714285,0.006946871830216597,-0.11600264142637023
Utilities,KDJ 超賣區金叉,Hammer,True,False,6,0.0,-0.008882449974135275,-0.2588597842835131
Utilities,RSI 維持超賣,Hammer,True,False,8,0.375,-0.012635680792519083,0.06991525423728812
Utilities,RSI 維持超賣,Bullish Harami,True,False,14,0.07142857142857142,-0.025897486674648897,-0.23365617433414046
Utilities,RSI 超買區域 (70),Bearish Harami,True,False,27,0.14814814814814814,-0.0017129744508013222,-0.05064703257474343
Utilities,KDJ 超買區死叉,Bearish Harami,True,False,13,0.23076923076923078,-0.02473826726373616,-0.01228632478632477
Utilities,MACD 死叉 (空頭區),None,False,True,30,0.23333333333333334,-0.01485796558556961,0.021103117505995195
Utilities,EMA 黃金交叉 (20 上穿 50),None,False,True,11,0.2727272727272727,-0.013137523765043613,-0.001311188811188857
Utilities,BB 跌破下軌 (超賣),Bullish Harami,True,True,15,0.3333333333333333,-0.004896264289592647,-0.04309252217997467
Utilities,RSI 維持超賣,Bullish Harami,True,True,5,0.2,-0.05143670504244011,-0.10508474576271187
Utilities,RSI 維持超賣,Morning Star,True,False,21,0.6666666666666666,0.02309831679224384,0.36158192090395475
Utilities,KDJ 超賣區金叉,Morning Star,True,False,9,0.2222222222222222,0.003804990513760098,-0.036637562061290874
Utilities,MACD 突破 0 軸,None,False,True,24,0.3333333333333333,0.0015129874092705056,0.09263311451495257
Utilities,MACD 死叉 (空頭區),Bearish Harami,True,False,15,0.06666666666666667,-0.01883396065281403,-0.1455635491606715
Financials,RSI 維持超賣,None,False,True,287,0.3588850174216028,-0.004482937120580169,-0.07430147303361012
Financials,RSI 維持超賣,Support,True,False,16,0.9375,0.060235512693652314,0.504313509544787
Financials,BB 跌破下軌 (超賣),Support,True,False,12,0.9166666666666666,0.0684790421929638,0.6065367965367965
Financials,KDJ 超賣區金叉,Bullish Engulfing,True,False,26,0.23076923076923078,-0.007390340795454321,-0.0650887573964497
Financials,RSI 超買區域 (70),Shooting Star,True,False,67,0.2537313432835821,-0.0013292716836763496,0.0628005556940833
Financials,RSI 維持超買,Bearish Engulfing,True,False,242,0.29338842975206614,0.0032910262304530176,0.11010219640527566
Financials,KDJ 超買區死叉,Bearish Engulfing,True,False,73,0.273972602739726,-0.0009796500979384005,0.055504134271257555
Financials,價格跌破 EMA20,Evening Star,True,True,12,0.25,-0.0028799362061173723,0.018019884009942005
Financials,RSI 維持超賣,Bullish Engulfing,True,False,46,0.5434782608695652,0.03008572290660405,0.11029177041435229
Financials,BB 突破上軌 (超買),Shooting Star,True,False,189,0.15343915343915343,-0.00668119048038467,-0.036464692714692715
Financials,價格跌破 EMA20,Bearish Harami,True,True,18,0.16666666666666666,-0.01734642747874773,-0.06531344932339134
Financials,MACD 跌破 0 軸,Bearish Harami,True,False,27,0.25925925925925924,-0.0026880133395286556,0.007236137871976023
Financials,BB 跌破下軌 (超賣),Hammer,True,False,19,0.3684210526315789,-0.0007436520383909585,0.05829118250170878
Financials,MACD 金叉 (空頭區),Hammer,True,False,23,0.5217391304347826,0.020892622754911997,0.2155812813454504
Financials,價格突破 EMA20,Hammer,True,False,36,0.4722222222222222,0.0032649297404367048,0.1738132195058854
Financials,KDJ 超買區死叉,Bearish Harami,True,False,57,0.15789473684210525,-0.01903514291996068,-0.0605737316263632
Financials,RSI 維持超賣,Bullish Engulfing,True,True,18,0.2777777777777778,0.0014472573678800625,-0.1554087126774351
Financials,BB 跌破下軌 (超賣),Bullish Engulfing,True,True,25,0.56,0.03844618705632802,0.2498701298701299
Financials,KDJ 超賣區金叉,Bullish Engulfing,True,True,6,0.0,-0.048512620028712004,-0.2958579881656805
Financials,BB 突破上軌 (超買),Bearish Harami,True,True,41,0.2926829268292683,0.0024206423939085813,0.10277908067542213
Financials,價格突破 EMA20,Morning Star,True,False,95,0.4105263157894737,0.011547979988345489,0.11211731307313688
