sector,subsector,indicator,signal,direction,has_pattern,count,successes,avg_return,win_rate,strategy,improvement
Real Estate,Health Care REITs,MACD,MACD 突破 0 軸,bullish,False,20,6,0.008397582027519255,0.3,⚪ 純指標,0.0
Real Estate,Health Care REITs,MACD,MACD 跌破 0 軸,bearish,False,18,6,-0.0011807919189565637,0.3333333333333333,⚪ 純指標,0.0
Real Estate,Health Care REITs,MACD,MACD 金叉 (空頭區),bullish,False,15,6,0.004358064078256907,0.4,⚪ 純指標,0.0
Real Estate,Health Care REITs,RSI,RSI 維持超買,bearish,False,60,10,0.0002619507144218556,0.16666666666666666,⚪ 純指標,0.0
Real Estate,Health Care REITs,RSI,RSI 維持超買,bearish,True,28,8,0.004199280964107257,0.2857142857142857,✅ 複合,0.09126984126984125
Real Estate,Health Care REITs,RSI,RSI 超買區域 (70),bearish,False,13,2,-0.0024791192864743747,0.15384615384615385,⚪ 純指標,0.0
Real Estate,Hotel & Resort REITs,BB,BB 突破上軌 (超買),bearish,False,35,6,-0.0026101397385518005,0.17142857142857143,⚪ 純指標,0.0
Real Estate,Hotel & Resort REITs,BB,BB 突破上軌 (超買),bearish,True,8,1,-0.0022465534947027615,0.125,✅ 複合,0.036764705882352935
Real Estate,Hotel & Resort REITs,BB,BB 跌破下軌 (超賣),bullish,False,36,9,0.007482947430496065,0.25,⚪ 純指標,0.0
Real Estate,Hotel & Resort REITs,EMA,價格突破 EMA20,bullish,False,20,2,-0.005406040200799963,0.1,⚪ 純指標,0.0
Real Estate,Hotel & Resort REITs,EMA,價格跌破 EMA20,bearish,False,17,7,0.01175878791407806,0.4117647058823529,⚪ 純指標,0.0
Real Estate,Hotel & Resort REITs,KDJ,KDJ 超賣區金叉,bullish,False,41,8,-0.0012039328265665806,0.1951219512195122,⚪ 純指標,0.0
Real Estate,Hotel & Resort REITs,MACD,MACD 死叉 (空頭區),bearish,False,11,0,-0.009126334143861332,0.0,⚪ 純指標,0.0
Real Estate,Hotel & Resort REITs,MACD,MACD 突破 0 軸,bullish,False,13,3,0.00970003316721932,0.23076923076923078,⚪ 純指標,0.0
Real Estate,Hotel & Resort REITs,MACD,MACD 跌破 0 軸,bearish,False,11,2,-0.01186903796878274,0.18181818181818182,⚪ 純指標,0.0
Real Estate,Hotel & Resort REITs,MACD,MACD 金叉 (空頭區),bullish,False,19,3,-0.005241019293494385,0.15789473684210525,⚪ 純指標,0.0
Real Estate,Hotel & Resort REITs,RSI,RSI 維持超買,bearish,False,9,0,0.0023201821273712343,0.0,⚪ 純指標,0.0
Real Estate,Hotel & Resort REITs,RSI,RSI 維持超賣,bullish,False,15,4,0.002245355643735267,0.26666666666666666,⚪ 純指標,0.0
Real Estate,Hotel & Resort REITs,RSI,RSI 超賣區域 (30),bullish,False,8,5,0.02566807674154744,0.625,⚪ 純指標,0.0
Real Estate,Industrial REITs,BB,BB 突破上軌 (超買),bearish,False,14,1,-0.011627785803311788,0.07142857142857142,⚪ 純指標,0.0
Real Estate,Industrial REITs,BB,BB 突破上軌 (超買),bearish,True,13,4,-0.0005105922874060161,0.3076923076923077,✅ 複合,0.21945701357466063
Real Estate,Industrial REITs,BB,BB 跌破下軌 (超賣),bullish,False,13,4,0.0061756139144309875,0.3076923076923077,⚪ 純指標,0.0
Real Estate,Industrial REITs,EMA,價格跌破 EMA20,bearish,False,9,1,-0.023473923330649918,0.1111111111111111,⚪ 純指標,0.0
Real Estate,Industrial REITs,KDJ,KDJ 超賣區金叉,bullish,False,19,4,-0.00200473868222212,0.21052631578947367,⚪ 純指標,0.0
Real Estate,Multi-Family Residential REITs,BB,BB 突破上軌 (超買),bearish,False,70,25,0.013836059716642072,0.35714285714285715,⚪ 純指標,0.0
Real Estate,Multi-Family Residential REITs,BB,BB 突破上軌 (超買),bearish,True,12,1,0.006808027617538348,0.08333333333333333,✅ 複合,-0.004901960784313736
Real Estate,Multi-Family Residential REITs,BB,BB 跌破下軌 (超賣),bullish,False,117,27,0.0022165776999907433,0.23076923076923078,⚪ 純指標,0.0
Real Estate,Multi-Family Residential REITs,EMA,EMA 死亡交叉 (20 下穿 50),bearish,False,10,5,0.01297594884734686,0.5,⚪ 純指標,0.0
Real Estate,Multi-Family Residential REITs,EMA,EMA 黃金交叉 (20 上穿 50),bullish,False,15,1,-0.007827497858002134,0.06666666666666667,⚪ 純指標,0.0
Real Estate,Multi-Family Residential REITs,EMA,價格突破 EMA20,bullish,False,90,13,-0.0035527972040400534,0.14444444444444443,⚪ 純指標,0.0
Real Estate,Multi-Family Residential REITs,EMA,價格跌破 EMA20,bearish,False,78,11,-0.001181123666056476,0.14102564102564102,⚪ 純指標,0.0
Real Estate,Multi-Family Residential REITs,EMA,價格跌破 EMA20,bearish,True,18,3,-0.0012310411647590207,0.16666666666666666,✅ 複合,-0.047619047619047616
Real Estate,Multi-Family Residential REITs,KDJ,KDJ 超賣區金叉,bullish,False,145,27,0.0006575512988108995,0.18620689655172415,⚪ 純指標,0.0
Real Estate,Multi-Family Residential REITs,KDJ,KDJ 超賣區金叉,bullish,True,9,5,0.01183180385574309,0.5555555555555556,✅ 複合,0.33933933933933935
Real Estate,Multi-Family Residential REITs,MACD,MACD 死叉 (空頭區),bearish,False,42,11,-0.00034956470503561107,0.2619047619047619,⚪ 純指標,0.0
Real Estate,Multi-Family Residential REITs,MACD,MACD 突破 0 軸,bullish,False,49,3,-0.011741244377206783,0.061224489795918366,⚪ 純指標,0.0
Real Estate,Multi-Family Residential REITs,MACD,MACD 跌破 0 軸,bearish,False,41,10,0.002540469213491944,0.24390243902439024,⚪ 純指標,0.0
Real Estate,Multi-Family Residential REITs,MACD,MACD 金叉 (空頭區),bullish,False,60,6,-0.0013531558978684107,0.1,⚪ 純指標,0.0
Real Estate,Multi-Family Residential REITs,RSI,RSI 維持超賣,bullish,False,29,12,0.019333066537059893,0.41379310344827586,⚪ 純指標,0.0
Real Estate,Multi-Family Residential REITs,RSI,RSI 維持超賣,bullish,True,8,8,0.05002778227434787,1.0,✅ 複合,0.7333333333333334
Real Estate,Multi-Family Residential REITs,RSI,RSI 超買區域 (70),bearish,False,11,5,0.013193183524856806,0.45454545454545453,⚪ 純指標,0.0
Real Estate,Multi-Family Residential REITs,RSI,RSI 超賣區域 (30),bullish,False,23,8,0.012479189026088936,0.34782608695652173,⚪ 純指標,0.0
Real Estate,Office REITs,BB,BB 突破上軌 (超買),bearish,False,24,4,-0.019887176484518022,0.16666666666666666,⚪ 純指標,0.0
Real Estate,Office REITs,BB,BB 跌破下軌 (超賣),bullish,False,46,15,-0.005173966044716899,0.32608695652173914,⚪ 純指標,0.0
Real Estate,Office REITs,EMA,價格突破 EMA20,bullish,False,15,3,-0.03101829065856399,0.2,⚪ 純指標,0.0
Real Estate,Office REITs,EMA,價格跌破 EMA20,bearish,False,13,8,0.04468071511250923,0.6153846153846154,⚪ 純指標,0.0
Real Estate,Office REITs,KDJ,KDJ 超賣區金叉,bullish,False,42,9,-0.016738158804615537,0.21428571428571427,⚪ 純指標,0.0
Real Estate,Office REITs,MACD,MACD 死叉 (空頭區),bearish,False,11,3,0.004020586356563985,0.2727272727272727,⚪ 純指標,0.0
Real Estate,Office REITs,MACD,MACD 突破 0 軸,bullish,False,11,4,0.011051296292349187,0.36363636363636365,⚪ 純指標,0.0
Real Estate,Office REITs,MACD,MACD 跌破 0 軸,bearish,False,8,1,-0.004569247213025374,0.125,⚪ 純指標,0.0
Real Estate,Office REITs,MACD,MACD 金叉 (空頭區),bullish,False,18,6,-0.01896067522481092,0.3333333333333333,⚪ 純指標,0.0
Real Estate,Office REITs,RSI,RSI 維持超賣,bullish,False,26,9,-0.003671783186449655,0.34615384615384615,⚪ 純指標,0.0
Real Estate,Office REITs,RSI,RSI 超賣區域 (30),bullish,False,9,4,-0.006216460367817854,0.4444444444444444,⚪ 純指標,0.0
Real Estate,Other Specialized REITs,BB,BB 突破上軌 (超買),bearish,False,21,3,-0.021597619605619598,0.14285714285714285,⚪ 純指標,0.0
Real Estate,Other Specialized REITs,BB,BB 跌破下軌 (超賣),bullish,False,16,4,-0.014947456075855573,0.25,⚪ 純指標,0.0
Real Estate,Other Specialized REITs,KDJ,KDJ 超賣區金叉,bullish,False,18,6,-0.0034124523626323355,0.3333333333333333,⚪ 純指標,0.0
Real Estate,Other Specialized REITs,RSI,RSI 維持超買,bearish,False,11,4,0.008900440591181204,0.36363636363636365,⚪ 純指標,0.0
Real Estate,Other Specialized REITs,RSI,RSI 維持超賣,bullish,False,12,4,-0.006064610268450236,0.3333333333333333,⚪ 純指標,0.0
Real Estate,Other Specialized REITs,RSI,RSI 超買區域 (70),bearish,False,11,2,-0.001642880107207777,0.18181818181818182,⚪ 純指標,0.0
Real Estate,Other Specialized REITs,RSI,RSI 超賣區域 (30),bullish,False,8,3,0.013783128126099622,0.375,⚪ 純指標,0.0
Real Estate,Real Estate Services,BB,BB 突破上軌 (超買),bearish,False,26,4,-0.006860116305869245,0.15384615384615385,⚪ 純指標,0.0
Real Estate,Real Estate Services,BB,BB 突破上軌 (超買),bearish,True,8,2,0.0030243845284512114,0.25,✅ 複合,0.16176470588235292
Real Estate,Real Estate Services,BB,BB 跌破下軌 (超賣),bullish,False,30,11,0.005515744861912728,0.36666666666666664,⚪ 純指標,0.0
Real Estate,Real Estate Services,BB,BB 跌破下軌 (超賣),bullish,True,10,4,0.020011428636407428,0.4,✅ 複合,0.029629629629629672
Real Estate,Real Estate Services,EMA,價格突破 EMA20,bullish,False,15,3,-0.01728976702360731,0.2,⚪ 純指標,0.0
Real Estate,Real Estate Services,EMA,價格跌破 EMA20,bearish,False,14,3,0.005133776000821191,0.21428571428571427,⚪ 純指標,0.0
Real Estate,Real Estate Services,MACD,MACD 死叉 (空頭區),bearish,False,10,2,-0.001117245252154373,0.2,⚪ 純指標,0.0
Real Estate,Real Estate Services,MACD,MACD 突破 0 軸,bullish,False,9,4,0.015525200194491075,0.4444444444444444,⚪ 純指標,0.0
Real Estate,Real Estate Services,MACD,MACD 跌破 0 軸,bearish,False,8,2,0.007319656309827382,0.25,⚪ 純指標,0.0
Real Estate,Real Estate Services,MACD,MACD 金叉 (空頭區),bullish,False,16,2,-0.014488620111585172,0.125,⚪ 純指標,0.0
Real Estate,Real Estate Services,RSI,RSI 維持超買,bearish,False,13,4,0.012835583701448643,0.3076923076923077,⚪ 純指標,0.0
Real Estate,Real Estate Services,RSI,RSI 維持超賣,bullish,False,27,13,0.011366622583417387,0.48148148148148145,⚪ 純指標,0.0
Real Estate,Real Estate Services,RSI,RSI 超賣區域 (30),bullish,False,9,3,0.021295505682373195,0.3333333333333333,⚪ 純指標,0.0
Real Estate,Retail REITs,BB,BB 突破上軌 (超買),bearish,False,81,19,0.0028984973080922903,0.2345679012345679,⚪ 純指標,0.0
Real Estate,Retail REITs,BB,BB 突破上軌 (超買),bearish,True,29,4,-0.005394965003469593,0.13793103448275862,✅ 複合,0.049695740365111554
Real Estate,Retail REITs,BB,BB 跌破下軌 (超賣),bullish,False,59,20,0.012207803908935715,0.3389830508474576,⚪ 純指標,0.0
Real Estate,Retail REITs,EMA,EMA 死亡交叉 (20 下穿 50),bearish,False,8,0,-0.025278940205697153,0.0,⚪ 純指標,0.0
Real Estate,Retail REITs,EMA,EMA 黃金交叉 (20 上穿 50),bullish,False,8,1,0.008495773289513344,0.125,⚪ 純指標,0.0
Real Estate,Retail REITs,EMA,價格突破 EMA20,bullish,False,53,14,0.0032231979596924975,0.2641509433962264,⚪ 純指標,0.0
Real Estate,Retail REITs,EMA,價格跌破 EMA20,bearish,False,51,9,0.002097058708827083,0.17647058823529413,⚪ 純指標,0.0
Real Estate,Retail REITs,EMA,價格跌破 EMA20,bearish,True,9,2,-0.005870093910365668,0.2222222222222222,✅ 複合,0.007936507936507936
Real Estate,Retail REITs,KDJ,KDJ 超賣區金叉,bullish,False,102,19,-0.0042986119261463375,0.18627450980392157,⚪ 純指標,0.0
Real Estate,Retail REITs,MACD,MACD 死叉 (空頭區),bearish,False,17,1,-0.009365854209893935,0.058823529411764705,⚪ 純指標,0.0
Real Estate,Retail REITs,MACD,MACD 突破 0 軸,bullish,False,41,10,0.0005969551977128655,0.24390243902439024,⚪ 純指標,0.0
Real Estate,Retail REITs,MACD,MACD 跌破 0 軸,bearish,False,34,2,-0.008888527444597075,0.058823529411764705,⚪ 純指標,0.0
Real Estate,Retail REITs,MACD,MACD 金叉 (空頭區),bullish,False,34,8,0.008708188527330555,0.23529411764705882,⚪ 純指標,0.0
Real Estate,Retail REITs,RSI,RSI 維持超買,bearish,False,23,4,0.0015374882890344726,0.17391304347826086,⚪ 純指標,0.0
Real Estate,Retail REITs,RSI,RSI 維持超買,bearish,True,17,1,0.002871376391227569,0.058823529411764705,✅ 複合,-0.13562091503267976
Real Estate,Retail REITs,RSI,RSI 維持超賣,bullish,False,10,5,0.019454246434519807,0.5,⚪ 純指標,0.0
Real Estate,Retail REITs,RSI,RSI 超買區域 (70),bearish,False,16,5,0.005451296932769673,0.3125,⚪ 純指標,0.0
Real Estate,Retail REITs,RSI,RSI 超買區域 (70),bearish,True,12,4,0.0031219772507825143,0.3333333333333333,✅ 複合,0.3333333333333333
Real Estate,Retail REITs,RSI,RSI 超賣區域 (30),bullish,False,10,5,0.02793713582688187,0.5,⚪ 純指標,0.0
Real Estate,Self-Storage REITs,BB,BB 突破上軌 (超買),bearish,False,27,7,-0.0021634699935492393,0.25925925925925924,⚪ 純指標,0.0
Real Estate,Self-Storage REITs,BB,BB 突破上軌 (超買),bearish,True,8,3,0.014309448639874342,0.375,✅ 複合,0.2867647058823529
Real Estate,Self-Storage REITs,BB,BB 跌破下軌 (超賣),bullish,False,25,9,-0.0024017759794450096,0.36,⚪ 純指標,0.0
Real Estate,Self-Storage REITs,EMA,價格突破 EMA20,bullish,False,15,8,0.017214826109900494,0.5333333333333333,⚪ 純指標,0.0
Real Estate,Self-Storage REITs,EMA,價格跌破 EMA20,bearish,False,16,6,0.010752564023341087,0.375,⚪ 純指標,0.0
Real Estate,Self-Storage REITs,KDJ,KDJ 超賣區金叉,bullish,False,45,9,-0.004236814283669521,0.2,⚪ 純指標,0.0
Real Estate,Self-Storage REITs,MACD,MACD 突破 0 軸,bullish,False,14,4,0.010644521210994021,0.2857142857142857,⚪ 純指標,0.0
Real Estate,Self-Storage REITs,MACD,MACD 跌破 0 軸,bearish,False,12,2,0.0012164734618096932,0.16666666666666666,⚪ 純指標,0.0
Real Estate,Self-Storage REITs,MACD,MACD 金叉 (空頭區),bullish,False,14,3,-0.003695664501664062,0.21428571428571427,⚪ 純指標,0.0
Real Estate,Self-Storage REITs,RSI,RSI 超賣區域 (30),bullish,False,8,5,0.019040408432861596,0.625,⚪ 純指標,0.0
Real Estate,Single-Family Residential REITs,BB,BB 突破上軌 (超買),bearish,False,8,2,0.011091974706851233,0.25,⚪ 純指標,0.0
Real Estate,Single-Family Residential REITs,BB,BB 跌破下軌 (超賣),bullish,False,11,4,0.0029278013520426696,0.36363636363636365,⚪ 純指標,0.0
Real Estate,Single-Family Residential REITs,EMA,價格突破 EMA20,bullish,False,11,1,-0.011173454007602312,0.09090909090909091,⚪ 純指標,0.0
Real Estate,Single-Family Residential REITs,EMA,價格跌破 EMA20,bearish,False,10,3,0.0036798057095053143,0.3,⚪ 純指標,0.0
Real Estate,Single-Family Residential REITs,KDJ,KDJ 超賣區金叉,bullish,False,29,7,-0.002629239996131517,0.2413793103448276,⚪ 純指標,0.0
Real Estate,Single-Family Residential REITs,MACD,MACD 死叉 (空頭區),bearish,False,11,4,0.005041382448366323,0.36363636363636365,⚪ 純指標,0.0
Real Estate,Single-Family Residential REITs,MACD,MACD 金叉 (空頭區),bullish,False,15,2,-0.007677723705142732,0.13333333333333333,⚪ 純指標,0.0
Real Estate,Telecom Tower REITs,BB,BB 突破上軌 (超買),bearish,False,35,6,-0.0008283911285313476,0.17142857142857143,⚪ 純指標,0.0
Real Estate,Telecom Tower REITs,BB,BB 突破上軌 (超買),bearish,True,20,7,0.015706511529916263,0.35,✅ 複合,0.2617647058823529
Real Estate,Telecom Tower REITs,BB,BB 跌破下軌 (超賣),bullish,False,52,17,0.006779559480189748,0.3269230769230769,⚪ 純指標,0.0
Real Estate,Telecom Tower REITs,EMA,價格突破 EMA20,bullish,False,34,5,-0.00238422720816008,0.14705882352941177,⚪ 純指標,0.0
Real Estate,Telecom Tower REITs,EMA,價格跌破 EMA20,bearish,False,29,9,0.008874989113207433,0.3103448275862069,⚪ 純指標,0.0
Real Estate,Telecom Tower REITs,KDJ,KDJ 超賣區金叉,bullish,False,57,20,0.01745559925733221,0.3508771929824561,⚪ 純指標,0.0
Real Estate,Telecom Tower REITs,MACD,MACD 死叉 (空頭區),bearish,False,17,2,-0.007253770188264778,0.11764705882352941,⚪ 純指標,0.0
Real Estate,Telecom Tower REITs,MACD,MACD 突破 0 軸,bullish,False,16,4,0.002021357994166054,0.25,⚪ 純指標,0.0
Real Estate,Telecom Tower REITs,MACD,MACD 跌破 0 軸,bearish,False,14,6,-0.001856338362167949,0.42857142857142855,⚪ 純指標,0.0
Real Estate,Telecom Tower REITs,MACD,MACD 金叉 (空頭區),bullish,False,30,7,0.0005128514400164198,0.23333333333333334,⚪ 純指標,0.0
Real Estate,Telecom Tower REITs,RSI,RSI 維持超賣,bullish,False,18,15,0.058144373802626284,0.8333333333333334,⚪ 純指標,0.0
Real Estate,Telecom Tower REITs,RSI,RSI 超賣區域 (30),bullish,False,11,4,0.018385957654822406,0.36363636363636365,⚪ 純指標,0.0
Real Estate,Timber REITs,BB,BB 突破上軌 (超買),bearish,False,11,0,-0.013664055463524808,0.0,⚪ 純指標,0.0
Real Estate,Timber REITs,BB,BB 跌破下軌 (超賣),bullish,False,14,4,0.00012374167866572246,0.2857142857142857,⚪ 純指標,0.0
Real Estate,Timber REITs,KDJ,KDJ 超賣區金叉,bullish,False,12,3,-0.00010653496122374918,0.25,⚪ 純指標,0.0
Real Estate,Timber REITs,MACD,MACD 突破 0 軸,bullish,False,8,1,-0.0026697983441213748,0.125,⚪ 純指標,0.0
Real Estate,Timber REITs,MACD,MACD 金叉 (空頭區),bullish,False,9,4,3.5119235545160274e-05,0.4444444444444444,⚪ 純指標,0.0
Unknown,Unknown,BB,BB 突破上軌 (超買),bearish,False,739,255,-0.006239184705883893,0.34506089309878213,⚪ 純指標,0.0
Unknown,Unknown,BB,BB 突破上軌 (超買),bearish,True,156,78,0.023540776746051272,0.5,✅ 複合,0.15493910690121787
Unknown,Unknown,BB,BB 跌破下軌 (超賣),bullish,False,427,155,0.01367839704185389,0.3629976580796253,⚪ 純指標,0.0
Unknown,Unknown,BB,BB 跌破下軌 (超賣),bullish,True,60,35,0.041104992146476345,0.5833333333333334,✅ 複合,0.22033567525370806
Unknown,Unknown,EMA,EMA 死亡交叉 (20 下穿 50),bearish,False,72,22,-0.005779919238719193,0.3055555555555556,⚪ 純指標,0.0
Unknown,Unknown,EMA,EMA 黃金交叉 (20 上穿 50),bullish,False,51,19,0.014565556508387466,0.37254901960784315,⚪ 純指標,0.0
Unknown,Unknown,EMA,價格突破 EMA20,bullish,False,393,89,-0.004311867695711779,0.22646310432569974,⚪ 純指標,0.0
Unknown,Unknown,EMA,價格突破 EMA20,bullish,True,34,8,-0.015455218821608167,0.23529411764705882,✅ 複合,0.008831013321359077
Unknown,Unknown,EMA,價格跌破 EMA20,bearish,False,383,117,-0.002448540133680174,0.30548302872062666,⚪ 純指標,0.0
Unknown,Unknown,EMA,價格跌破 EMA20,bearish,True,45,18,-0.005577610863168523,0.4,✅ 複合,0.09451697127937336
Unknown,Unknown,KDJ,KDJ 超買區死叉,bearish,False,57,28,0.002809867747988973,0.49122807017543857,⚪ 純指標,0.0
Unknown,Unknown,KDJ,KDJ 超買區死叉,bearish,True,8,2,-0.04354826443608294,0.25,✅ 複合,-0.24122807017543857
